,Region,Country,State,City,Month,Day,Year,AvgTemperature
1282999,South/Central America & Carribean,Brazil,,Brasilia,8,13,1995,70.6
1283000,South/Central America & Carribean,Brazil,,Brasilia,8,14,1995,71.2
1283001,South/Central America & Carribean,Brazil,,Brasilia,8,15,1995,71.6
1283002,South/Central America & Carribean,Brazil,,Brasilia,8,16,1995,71.8
1283003,South/Central America & Carribean,Brazil,,Brasilia,8,17,1995,71.0
1283004,South/Central America & Carribean,Brazil,,Brasilia,8,18,1995,70.2
1283005,South/Central America & Carribean,Brazil,,Brasilia,8,19,1995,67.9
1283006,South/Central America & Carribean,Brazil,,Brasilia,8,20,1995,68.6
1283007,South/Central America & Carribean,Brazil,,Brasilia,8,21,1995,69.2
1283008,South/Central America & Carribean,Brazil,,Brasilia,8,22,1995,67.0
1283009,South/Central America & Carribean,Brazil,,Brasilia,8,23,1995,68.6
1283010,South/Central America & Carribean,Brazil,,Brasilia,8,24,1995,67.9
1283011,South/Central America & Carribean,Brazil,,Brasilia,8,25,1995,67.8
1283012,South/Central America & Carribean,Brazil,,Brasilia,8,26,1995,67.0
1283013,South/Central America & Carribean,Brazil,,Brasilia,8,27,1995,69.6
1283014,South/Central America & Carribean,Brazil,,Brasilia,8,28,1995,69.7
1283015,South/Central America & Carribean,Brazil,,Brasilia,8,29,1995,71.5
1283016,South/Central America & Carribean,Brazil,,Brasilia,8,30,1995,71.4
1283017,South/Central America & Carribean,Brazil,,Brasilia,8,31,1995,72.6
1283018,South/Central America & Carribean,Brazil,,Brasilia,9,1,1995,71.1
1283019,South/Central America & Carribean,Brazil,,Brasilia,9,2,1995,71.6
1283020,South/Central America & Carribean,Brazil,,Brasilia,9,3,1995,73.2
1283021,South/Central America & Carribean,Brazil,,Brasilia,9,4,1995,72.2
1283022,South/Central America & Carribean,Brazil,,Brasilia,9,5,1995,67.1
1283023,South/Central America & Carribean,Brazil,,Brasilia,9,6,1995,66.6
1283024,South/Central America & Carribean,Brazil,,Brasilia,9,7,1995,66.3
1283025,South/Central America & Carribean,Brazil,,Brasilia,9,8,1995,69.1
1283026,South/Central America & Carribean,Brazil,,Brasilia,9,9,1995,70.6
1283027,South/Central America & Carribean,Brazil,,Brasilia,9,10,1995,72.3
1283028,South/Central America & Carribean,Brazil,,Brasilia,9,11,1995,72.5
1283029,South/Central America & Carribean,Brazil,,Brasilia,9,12,1995,74.3
