,Region,Country,State,City,Month,Day,Year,AvgTemperature
731192,Europe,Germany,,Bonn,8,29,1995,54.9
731193,Europe,Germany,,Bonn,8,30,1995,-99.0
731194,Europe,Germany,,Bonn,8,31,1995,56.8
731195,Europe,Germany,,Bonn,9,1,1995,59.7
731196,Europe,Germany,,Bonn,9,2,1995,-99.0
731197,Europe,Germany,,Bonn,9,3,1995,-99.0
731198,Europe,Germany,,Bonn,9,4,1995,59.1
731199,Europe,Germany,,Bonn,9,5,1995,59.5
731200,Europe,Germany,,Bonn,9,6,1995,60.4
731201,Europe,Germany,,Bonn,9,7,1995,61.9
731202,Europe,Germany,,Bonn,9,8,1995,-99.0
731203,Europe,Germany,,Bonn,9,9,1995,-99.0
731204,Europe,Germany,,Bonn,9,10,1995,-99.0
731205,Europe,Germany,,Bonn,9,11,1995,-99.0
731206,Europe,Germany,,Bonn,9,12,1995,-99.0
731207,Europe,Germany,,Bonn,9,13,1995,58.0
731208,Europe,Germany,,Bonn,9,14,1995,60.5
731209,Europe,Germany,,Bonn,9,15,1995,56.0
731210,Europe,Germany,,Bonn,9,16,1995,-99.0
731211,Europe,Germany,,Bonn,9,17,1995,-99.0
731212,Europe,Germany,,Bonn,9,18,1995,60.7
731213,Europe,Germany,,Bonn,9,19,1995,61.0
731214,Europe,Germany,,Bonn,9,20,1995,-99.0
731215,Europe,Germany,,Bonn,9,21,1995,57.7
731216,Europe,Germany,,Bonn,9,22,1995,59.0
731217,Europe,Germany,,Bonn,9,23,1995,-99.0
731218,Europe,Germany,,Bonn,9,24,1995,-99.0
731219,Europe,Germany,,Bonn,9,25,1995,56.2
731220,Europe,Germany,,Bonn,9,26,1995,57.4
731221,Europe,Germany,,Bonn,9,27,1995,56.7
731222,Europe,Germany,,Bonn,9,28,1995,49.1
731223,Europe,Germany,,Bonn,9,29,1995,50.7
731224,Europe,Germany,,Bonn,9,30,1995,-99.0
731225,Europe,Germany,,Bonn,10,1,1995,-99.0
731226,Europe,Germany,,Bonn,10,2,1995,58.4
731227,Europe,Germany,,Bonn,10,3,1995,-99.0
731228,Europe,Germany,,Bonn,10,4,1995,65.5
731229,Europe,Germany,,Bonn,10,5,1995,59.0
731230,Europe,Germany,,Bonn,10,6,1995,56.4
731231,Europe,Germany,,Bonn,10,7,1995,-99.0
731232,Europe,Germany,,Bonn,10,8,1995,-99.0
731233,Europe,Germany,,Bonn,10,9,1995,66.3
731234,Europe,Germany,,Bonn,10,10,1995,-99.0
731235,Europe,Germany,,Bonn,10,11,1995,60.5
731236,Europe,Germany,,Bonn,10,12,1995,63.3
731237,Europe,Germany,,Bonn,10,13,1995,61.1
731238,Europe,Germany,,Bonn,10,14,1995,-99.0
731239,Europe,Germany,,Bonn,10,15,1995,-99.0
731240,Europe,Germany,,Bonn,10,16,1995,58.7
731241,Europe,Germany,,Bonn,10,17,1995,-99.0
731242,Europe,Germany,,Bonn,10,18,1995,-99.0
731243,Europe,Germany,,Bonn,10,19,1995,54.4
731244,Europe,Germany,,Bonn,10,20,1995,52.2
731245,Europe,Germany,,Bonn,10,21,1995,-99.0
731246,Europe,Germany,,Bonn,10,22,1995,-99.0
731247,Europe,Germany,,Bonn,10,23,1995,53.0
731248,Europe,Germany,,Bonn,10,24,1995,57.3
731249,Europe,Germany,,Bonn,10,25,1995,-99.0
731250,Europe,Germany,,Bonn,10,26,1995,50.1
731251,Europe,Germany,,Bonn,10,27,1995,60.2
731252,Europe,Germany,,Bonn,10,28,1995,-99.0
731253,Europe,Germany,,Bonn,10,29,1995,-99.0
731254,Europe,Germany,,Bonn,10,30,1995,49.6
731255,Europe,Germany,,Bonn,10,31,1995,-99.0
731256,Europe,Germany,,Bonn,11,1,1995,-99.0
731257,Europe,Germany,,Bonn,11,2,1995,-99.0
